index,page,name,category,image,price,rating,rating_count,delivery,is_best_seller,is_overall_pick
87,4,Siglent Technologies SDG1032X Arbitrary Waveform - Function Generator,electronics,https://m.media-amazon.com/images/I/71R30bwj6XL._AC_UY218_.jpg,$359.00,4.5,354,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
88,4,"Zeroffi Starlink Mini Case for Travel, Starlink Mini Carrying Case for Starlink Mini and Accessories",electronics,https://m.media-amazon.com/images/I/714xT3kIxCL._AC_UY218_.jpg,$49.99,4.8,8,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
89,5,TBS6909X DVB-S/ S2/ S2X 8 Tuner PCI Express Digital Satellite TV Card for Live TV,electronics,https://m.media-amazon.com/images/I/61glvVnrxUS._AC_UY218_.jpg,$310.00,4.5,46,"FREE delivery Wed, Dec 18 to Palestinian Territories",0,0
90,5,"2in1 CarPlay Android Auto Wireless Adapter, Mini Car Play Android Auto Cars Stick, Stability Automatic Connection for OEM Wired CarPlay Android Auto 2025 Upgrade, Black",electronics,https://m.media-amazon.com/images/I/71Qkcf9rO0L._AC_UY218_.jpg,$49.99,4.6,232,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
91,5,"Iron-Man MK 5 Wearable Electronic Helmet: Voice & Remote Controlled, LED Eyes & Sound Effects, Perfect Super Hero Movie Prop and Figure for Adults Collectors- Ideal Gift for Halloween & Christmas",electronics,https://m.media-amazon.com/images/I/71Y8uLU7tcL._AC_UY218_.jpg,$224.00,4.6,11,"FREE delivery Sun, Dec 15 to Palestinian Territories",0,0
92,5,"Nickelodeon Paw Patrol Chase, Skye, Marshall, and More! - Me Reader Electronic Reader and 8 Sound Book Library - PI Kids",electronics,https://m.media-amazon.com/images/I/91Hsg7SIwrL._AC_UY218_.jpg,$17.84,4.7,10886,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
93,5,TEEHO TE001 Keyless Entry Door Lock with Keypad - Smart Deadbolt Lock for Front Door with 2 Keys - Auto Lock - Easy Installation - Satin Nickel,electronics,https://m.media-amazon.com/images/I/61rh+V13eaL._AC_UY218_.jpg,$32.78,4.5,15989,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
94,5,"Transcutaneous Electronic Nerve Stimulator, Foot Stimulator Pad with Remote Control",electronics,https://m.media-amazon.com/images/I/71Z6XK+UHZL._AC_UY218_.jpg,$31.95,4.7,31,"Delivery Tue, Dec 17",0,0
95,5,"Precision Screwdriver Set, 150 in 1 Electronics Tool Kit with 120 Bits Magnetic Screwdriver Set & 30-bit Tool Set Handy Repair Tool for Computer Phone Watch Camera Laptop, Black",electronics,https://m.media-amazon.com/images/I/61sq5WtOCpL._AC_UY218_.jpg,$29.99,4.6,8,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
96,5,Complete Electronics Self-Teaching Guide with Projects,electronics,https://m.media-amazon.com/images/I/71mB6P8dM3L._AC_UY218_.jpg,$22.00,4.5,506,,0,0
97,5,"P6 Electronic Chess, Computer Chess Board, Electronic Chess Board Chess Computer Talking Smart Chess Board Electronic Chess Set Magnetic Chess Game with LED for Kids & Adults Learn Chess",electronics,https://m.media-amazon.com/images/I/71uIixoNZiL._AC_UY218_.jpg,$119.99,4.4,59,"Delivery Tue, Dec 17",0,0
98,5,"Hasbro Gaming Electronic Battleship Reloaded Board Game, Naval Combat Strategy Game with Sounds, Lights, Special Attacks, Ages 8 and Up, 1-2 Players",electronics,https://m.media-amazon.com/images/I/61c-K+hhKyL._AC_UY218_.jpg,$33.35,4.6,121,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
99,5,Handheld Inkjet Printer Gun Z10 Printing Height 0.08-0.5 Inch Inkjet Coder with Original Fast-Drying Ink for Text QRCode/Barcode/Batch Number/Label/Image/Date Printer for Any Surface,electronics,https://m.media-amazon.com/images/I/71XaxFsDjrL._AC_UY218_.jpg,$149.99,3.5,12,"Delivery Tue, Dec 17",0,0
100,5,"Charging Station for Multiple Devices: 68W 6 Port 20W Fast Phone Charger Dock with 6 Cables, Compatible with Apple Cellphone iPad iPhone Tablet and Other Electronic (Black)",electronics,https://m.media-amazon.com/images/I/71maTJ3tuuL._AC_UY218_.jpg,$29.59,5.0,16,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
101,5,Electronics All-in-One For Dummies,electronics,https://m.media-amazon.com/images/I/81jiYIDvGVL._AC_UY218_.jpg,$35.42,4.7,167,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
102,5,"Fanttik E1 Max 3.7V Mini Electric Screwdriver, Precision Screwdriver Set, 50-in-1 Magnetic Bits, Magnetic Storage, 5/32''Hex, Electric Screwdriver for Electronics Phone Camera Laptop Watch - Grey",electronics,https://m.media-amazon.com/images/I/61lCIdRKhIL._AC_UY218_.jpg,$48.97,4.5,3166,"Delivery Tue, Dec 17",1,0
103,5,"Iron-Man MK 5 Wearable Electronic Helmet: Voice & Remote Controlled, Perfect Super Hero Mask,Can Cosplay and Collectible Figures for Man and Teen-Ideal Gift for Halloween&Birthdayand&Christmas",electronics,https://m.media-amazon.com/images/I/710nPzpcfHL._AC_UY218_.jpg,$260.00,4.0,1,"FREE delivery Tue, Dec 17 to Palestinian Territories",0,0
104,5,"Soldering Iron Premium Kit, 60W Soldering Gun with Ceramic Heater, 12-in-1 Soldering Tool, Adjustable Temperature 200 to 450°C, Includes Soldering Iron Tip, Solder Wire, Pump and Paste",electronics,https://m.media-amazon.com/images/I/71T1u0DC9qL._AC_UY218_.jpg,$20.79,4.4,1898,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
105,5,"Hasbro Gaming Bop It! Extreme Electronic Game for 1 or More Players, Fun Party Interactive Game for Kids Ages 8+, 4 Modes Including One-On-One Mode",electronics,https://m.media-amazon.com/images/I/71n6Ctm70mL._AC_UY218_.jpg,$16.49,4.7,1771,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
106,5,"Rechargeable Tic Tac Toe Game Box, Upgraded 5 Fun Brain and Memory Games, Compact Handheld Puzzle Game Console, Portable Travel Game Ideal Gifts for All Ages 3+ (Yellow)",electronics,https://m.media-amazon.com/images/I/71DLk-S8XuL._AC_UY218_.jpg,$27.99,5.0,27,"Delivery Tue, Dec 17",0,0
107,5,Electronics for Kids: Play with Simple Circuits and Experiment with Electricity!,electronics,https://m.media-amazon.com/images/I/91bY4ArIptL._AC_UY218_.jpg,$14.09,4.6,333,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
108,5,"FYY Travel Cable Organizer Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers All-in-One Storage Bag for Cord, Charger, Phone, Earphone Black",electronics,https://m.media-amazon.com/images/I/81hLyL0rX2S._AC_UY218_.jpg,$7.85,4.5,25482,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
109,5,"Zeroffi Starlink Mini Case for Travel, Starlink Mini Carrying Case for Starlink Mini and Accessories",electronics,https://m.media-amazon.com/images/I/714xT3kIxCL._AC_UY218_.jpg,$49.99,4.8,8,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
110,5,"Music Boxing Machine with Boxing Gloves, Wall Mounted Smart Music Boxing Trainer, Electronic Boxing Target Workout Punching Equipment for Home, Indoor and Gym",electronics,https://m.media-amazon.com/images/I/81P1hgdOhLL._AC_UY218_.jpg,$65.98,4.2,41,"Delivery Tue, Dec 17",0,0
111,6,TBS6909X DVB-S/ S2/ S2X 8 Tuner PCI Express Digital Satellite TV Card for Live TV,electronics,https://m.media-amazon.com/images/I/61glvVnrxUS._AC_UY218_.jpg,$310.00,4.5,46,"FREE delivery Wed, Dec 18 to Palestinian Territories",0,0
112,6,C10 Handheld Inkjet Printer Gun with Original Fast-Drying Ink Cartridge for Text QRCode Barcode Batch Number Label Image Expiry Date Portable Printer for Any Surface (Non-encrypted),electronics,https://m.media-amazon.com/images/I/612mo-7l5uL._AC_UY218_.jpg,$159.99,3.5,12,"Delivery Tue, Dec 17",0,0
113,6,"Electronic Organizer Travel Cable Accessories Bag, Electronic Organizer Case, Electronic Accessories Organizer Bag for Power Bank, Charging Cords, USB Cable, Earphones (Navy Blue)",electronics,https://m.media-amazon.com/images/I/81PoktrLrjL._AC_UY218_.jpg,$8.99,4.4,14200,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
114,6,"FYY Travel Cable Organizer Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers All-in-One Storage Bag for Cord, Charger, Phone, Earphone Black",electronics,https://m.media-amazon.com/images/I/81hLyL0rX2S._AC_UY218_.jpg,$7.85,4.5,25482,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
115,6,"MarCoolTrip MZ Electronic Muscle Stimulator, Abs Stimulator Muscle Toner, Ab Machine Trainer for All Body, Fitness Strength Training Workout Equipment for Men and Women",electronics,https://m.media-amazon.com/images/I/51u8Uz5O8mL._AC_UY218_.jpg,$69.95,4.3,440,"Delivery Tue, Dec 17",0,0
116,6,"TENS Unit Muscle Stimulator, EMS Massager Machine for Shoulder, Neck, Sciatica and Back Pain Relief, Electronic Pulse Massage Physical Therapy, Black",electronics,https://m.media-amazon.com/images/I/91ZxuGz9hRL._AC_UY218_.jpg,No featured offers available$59.97(1 new offer),4.3,4559,,0,0
117,6,Electronics All-in-One For Dummies,electronics,https://m.media-amazon.com/images/I/81jiYIDvGVL._AC_UY218_.jpg,$35.42,4.7,167,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
118,6,Ernie Ball John Mayer Silver Slinky Nickel Wound Electric Guitar Strings - 10.5-47 Gauge,electronics,https://m.media-amazon.com/images/I/71fVOljKS-L._AC_UY218_.jpg,$9.99,4.4,17,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
119,6,"My Arcade Retro Machine Playable Mini Arcade: 200 Retro Style Games Built In, 5.75 Inch Tall, Powered by AA Batteries, 2.5 Inch Color Display, Speaker, Volume Control",electronics,https://m.media-amazon.com/images/I/61iL+huvXrL._AC_UY218_.jpg,No featured offers available$24.85(6 used & new offers),4.3,2014,,0,0
120,6,"How to Diagnose and Fix Everything Electronic, Second Edition",electronics,https://m.media-amazon.com/images/I/71ixJbWsJzL._AC_UY218_.jpg,$9.07,4.5,2418,,0,0
121,6,"Smart Watch Storm U with BT Calling Gun Metal, Smartwatch for Men, Smartwatch for Women, Sleep Monitor, Blood Pressure and Oxygen Monitor, Voice Assistant, Pedometer Steps, Remote Camera, Watch Bands",electronics,https://m.media-amazon.com/images/I/71UGfXyBWKL._AC_UY218_.jpg,$37.60,,,"Delivery Tue, Dec 17",0,0
122,6,Compatible with Honda (2021-2025) CRF300L Rally / (2019-2025) CRF250L Rally Motorcycle Phone USB Quick Charge 3.0 Type-c PD Dual USB Port + Adapter Wire Harness + Mount Bracket,electronics,https://m.media-amazon.com/images/I/61YYL7OomYL._AC_UY218_.jpg,$35.99,,,Usually ships within 1 to 2 months,0,0
123,6,"BAGSMART Electronic Organizer Travel Case, Travel Cord Organizer Travel Cable Organizer Bag, Charger Organizer, Tech Pouch as Travel Accessories, Cord Organizer for Phone, Power Bank, SD Card (Gray)",electronics,https://m.media-amazon.com/images/I/81iYMrIuIHL._AC_UY218_.jpg,$9.99,4.9,14,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
124,6,Howard Leight by Honeywell Impact Sport Sound Amplification Electronic Shooting Earmuff,electronics,https://m.media-amazon.com/images/I/61fDdDukOJS._AC_UY218_.jpg,$38.99,4.7,39832,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
125,6,"Soldering Iron Kit, 60W Soldering Iron Adjustable Temperature 30-in-1, 5 Solder Tips, Digital Multimeter, Solder Wire, Paste, Desoldering Pump, Tweezers for Electronics Hobby Enthusiast 110V US Plug",electronics,https://m.media-amazon.com/images/I/91xY4OzKj4L._AC_UY218_.jpg,$24.99,4.6,11467,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
126,6,"Rechargeable Tic Tac Toe Game Box, Upgraded 5 Fun Brain and Memory Games, Compact Handheld Puzzle Game Console, Portable Travel Game Ideal Gifts for All Ages 3+ (Yellow)",electronics,https://m.media-amazon.com/images/I/71DLk-S8XuL._AC_UY218_.jpg,$27.99,5.0,27,"Delivery Tue, Dec 17",0,0
127,6,"Ambassador Games: Electronic Arcade Pro Pinball - Light & Sound Tabletop Game, Dual LED Scoreboard, 10 Professional-Grade Features, Adults Kids Age 6+",electronics,https://m.media-amazon.com/images/I/810PXiiVYXL._AC_UY218_.jpg,$149.99,,,,0,0
128,6,"Operation Electronic Board Game, Family Games for Kids Ages 6+, Kids Board Games for 1+ Players, Funny Games for Kids, Kids Gifts (Amazon Exclusive)",electronics,https://m.media-amazon.com/images/I/81ojoqhJ0LL._AC_UY218_.jpg,$12.49,4.7,14125,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
129,6,Snap Circuits 203 Electronics Exploration Kit | Over 200 STEM Projects | Full Color Project Manual | 42 Snap Modules | Unlimited Fun,electronics,https://m.media-amazon.com/images/I/81pU6bMestL._AC_UY218_.jpg,$37.99,4.8,1577,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
130,6,"3PCS Precision Tweezers Set, Upgraded Anti-Static Stainless Steel of Tweezers, for Electronics, Soldering, Laboratory Work, Jewelry-Making, Model, Craft",electronics,https://m.media-amazon.com/images/I/51mm8AGhv3L._AC_UY218_.jpg,$5.10,4.5,1580,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
131,6,"Zeroffi Starlink Mini Case for Travel, Starlink Mini Carrying Case for Starlink Mini and Accessories",electronics,https://m.media-amazon.com/images/I/714xT3kIxCL._AC_UY218_.jpg,$49.99,4.8,8,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
132,6,"Smart Watches for Women, Alexa Built-in Fitness Watch with 1.8"" LCD Screen & Bluetooth Call (Make/Answer), Heart Rate/SpO2/Sleep Monitor, 100 Sports, IP68 Waterproof Smartwatch for Apple Android",electronics,https://m.media-amazon.com/images/I/61FiIzpw52L._AC_UY218_.jpg,$38.77,4.0,3313,"Delivery Tue, Dec 17",0,0
133,7,SponsoredTBS6909X DVB-S/ S2/ S2X 8 Tuner PCI Express Digital Satellite TV Card for Live TV,electronics,https://m.media-amazon.com/images/I/61glvVnrxUS._AC_SX148_SY213_QL70_.jpg,$310.00,4.5,46,"FREE delivery Wed, Dec 18 to Palestinian Territories",0,0
134,7,"Electronic Organizer Travel Cable Accessories Bag, Electronic Organizer Case, Electronic Accessories Organizer Bag for Power Bank, Charging Cords, USB Cable, Earphones (Navy Blue)  Nylon",electronics,https://m.media-amazon.com/images/I/81PoktrLrjL._AC_SX148_SY213_QL70_.jpg,$8.99,4.4,14200,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
135,7,"My Arcade Retro Machine Playable Mini Arcade: 200 Retro Style Games Built In, 5.75 Inch Tall, Powered by AA Batteries, 2.5 Inch Color Display, Speaker, Volume Control",electronics,https://m.media-amazon.com/images/I/61iL+huvXrL._AC_SX148_SY213_QL70_.jpg,,4.3,2014,,0,0
136,7,Ernie Ball John Mayer Silver Slinky Nickel Wound Electric Guitar Strings - 10.5-47 Gauge,electronics,https://m.media-amazon.com/images/I/71fVOljKS-L._AC_SX148_SY213_QL70_.jpg,$9.99,4.4,17,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
137,7,"How to Diagnose and Fix Everything Electronic, Second Editionby Michael Jay GeierPart of: Electronics (18 books)",electronics,https://m.media-amazon.com/images/I/71ixJbWsJzL._AC_SX148_SY213_QL70_.jpg,$9.07,4.5,2418,,0,0
138,7,"Rechargeable Tic Tac Toe Game Box, Upgraded 5 Fun Brain and Memory Games, Compact Handheld Puzzle Game Console, Portable Travel Game Ideal Gifts for All Ages 3+ (Yellow)  Plastic",electronics,https://m.media-amazon.com/images/I/71DLk-S8XuL._AC_SX148_SY213_QL70_.jpg,$27.99,5.0,27,"Delivery Tue, Dec 17",0,0
139,7,"BAGSMART Electronic Organizer Travel Case, Travel Cord Organizer Travel Cable Organizer Bag, Charger Organizer, Tech Pouch as Travel Accessories, Cord Organizer for Phone, Power Bank, SD Card (Gray)  Polyester",electronics,https://m.media-amazon.com/images/I/81iYMrIuIHL._AC_SX148_SY213_QL70_.jpg,$9.99,4.9,14,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
140,7,"Ambassador Games: Electronic Arcade Pro Pinball - Light & Sound Tabletop Game, Dual LED Scoreboard, 10 Professional-Grade Features, Adults Kids Age 6+",electronics,https://m.media-amazon.com/images/I/810PXiiVYXL._AC_SX148_SY213_QL70_.jpg,$149.99,,,,0,0
141,7,SponsoredHandheld Inkjet Printer Gun Z10 Printing Height 0.08-0.5 Inch Inkjet Coder with Original Fast-Drying Ink for Text QRCode/Barcode/Batch Number/Label/Image/Date Printer for Any Surface  Inkjet,electronics,https://m.media-amazon.com/images/I/71XaxFsDjrL._AC_SX148_SY213_QL70_.jpg,$149.99,3.5,12,"Delivery Tue, Dec 17",0,0
142,7,"SponsoredZeroffi Starlink Mini Case for Travel, Starlink Mini Carrying Case for Starlink Mini and Accessoriesby Zeroffi",electronics,https://m.media-amazon.com/images/I/714xT3kIxCL._AC_SX148_SY213_QL70_.jpg,$49.99,4.8,8,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
143,7,Howard Leight by Honeywell Impact Sport Sound Amplification Electronic Shooting Earmuff,electronics,https://m.media-amazon.com/images/I/61fDdDukOJS._AC_SX148_SY213_QL70_.jpg,$38.99,4.7,39832,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
144,7,"Soldering Iron Kit, 60W Soldering Iron Adjustable Temperature 30-in-1, 5 Solder Tips, Digital Multimeter, Solder Wire, Paste, Desoldering Pump, Tweezers for Electronics Hobby Enthusiast 110V US Plug  Soldering Iron Kit 2",electronics,https://m.media-amazon.com/images/I/91xY4OzKj4L._AC_SX148_SY213_QL70_.jpg,$24.99,4.6,11467,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
145,7,Snap Circuits 203 Electronics Exploration Kit | Over 200 STEM Projects | Full Color Project Manual | 42 Snap Modules | Unlimited Fun  STEM,electronics,https://m.media-amazon.com/images/I/81pU6bMestL._AC_SX148_SY213_QL70_.jpg,$37.99,4.8,1577,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
146,7,"Operation Electronic Board Game, Family Games for Kids Ages 6+, Kids Board Games for 1+ Players, Funny Games for Kids, Kids Gifts (Amazon Exclusive)  Plastic, Metal",electronics,https://m.media-amazon.com/images/I/81ojoqhJ0LL._AC_SX148_SY213_QL70_.jpg,$12.49,4.7,14125,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
147,7,"3PCS Precision Tweezers Set, Upgraded Anti-Static Stainless Steel of Tweezers, for Electronics, Soldering, Laboratory Work, Jewelry-Making, Model, Craft  Stainless Steel",electronics,https://m.media-amazon.com/images/I/51mm8AGhv3L._AC_SX148_SY213_QL70_.jpg,$5.10,4.5,1580,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
148,7,"KS3 Keyless Entry Door Lock Deadbolt with Keypad,Smart Locks for Front Door with 2 Keys,Electronic Door Lock Deadbolt,Door Lock with Code,Auto Lock,Easy Installation,Matte Black",electronics,https://m.media-amazon.com/images/I/61pUF3mpq3L._AC_SX148_SY213_QL70_.jpg,$31.99,4.5,49,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
149,7,"2024 Upgraded Version Ultrasonic repeller & insect Repeller, Ultrasonic Repellent for Roach, Rodent, Mouse, Bugs, Mosquito, Mice, Spider, Ant,3 Mode Switching,6 Packs",electronics,https://m.media-amazon.com/images/I/71mA3cOiFGL._AC_SX148_SY213_QL70_.jpg,$29.99,3.9,4800,"FREE delivery Sun, Dec 15 to Palestinian Territories on $49 of eligible items",0,0
150,7,"SponsoredSmart Watches for Women, Alexa Built-in Fitness Watch with 1.8"" LCD Screen & Bluetooth Call (Make/Answer), Heart Rate/SpO2/Sleep Monitor, 100 Sports, IP68 Waterproof Smartwatch for Apple Android  Bluetooth",electronics,https://m.media-amazon.com/images/I/61FiIzpw52L._AC_SX148_SY213_QL70_.jpg,$38.77,4.0,3313,"Delivery Tue, Dec 17",0,0
151,7,"SponsoredSmart Watches for Women, Fitness Tracker with Heart Rate & SpO2 Monitor, IP67 Waterproof Activity Tracker for Men & Women, Smart Watch for Android Phones and iPhone Compatible (Gray)  Bluetooth",electronics,https://m.media-amazon.com/images/I/713GCDSg1eL._AC_SX148_SY213_QL70_.jpg,$59.99,4.8,263,"Delivery Tue, Dec 17",0,0
152,8,TBS6909X DVB-S/ S2/ S2X 8 Tuner PCI Express Digital Satellite TV Card for Live TV,electronics,https://m.media-amazon.com/images/I/61glvVnrxUS._AC_UY218_.jpg,$310.00,4.5,46,"FREE delivery Wed, Dec 18 to Palestinian Territories",0,0
153,8,Siglent Technologies SDG1032X Arbitrary Waveform - Function Generator,electronics,https://m.media-amazon.com/images/I/71R30bwj6XL._AC_UY218_.jpg,$359.00,4.5,354,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
154,8,"TC Electronic POLYTUNE CLIP Clip-On Tuner with Polyphonic, Strobe and Chromatic Modes and 108 LED Matrix Display for Ultimate Tuning Performance",electronics,https://m.media-amazon.com/images/I/51rB0Ois0XL._AC_UY218_.jpg,$49.00,4.6,2968,"Delivery Tue, Dec 17",0,0
